row_type,task,readout,runs,successful_runs,failed_runs,nonfinite_failures,pre_clip_gradient_norm_mean_mean,pre_clip_gradient_norm_max_mean,clip_bind_fraction_mean,panel,finite_evaluations,nonfinite_evaluations,token_accuracy_mean,token_accuracy_std,token_accuracy_ci95,exact_sequence_accuracy_mean,exact_sequence_accuracy_std,exact_sequence_accuracy_ci95,readout_feature_rms_mean,readout_feature_rms_std,readout_feature_rms_ci95,readout_feature_max_abs_mean,readout_feature_max_abs_std,readout_feature_max_abs_ci95,recurrent_state_rms_mean,recurrent_state_rms_std,recurrent_state_rms_ci95,recurrent_state_max_abs_mean,recurrent_state_max_abs_std,recurrent_state_max_abs_ci95,logit_rms_mean,logit_rms_std,logit_rms_ci95,logit_max_abs_mean,logit_max_abs_std,logit_max_abs_ci95,tanh_readout_saturation_fraction_mean,tanh_readout_saturation_fraction_std,tanh_readout_saturation_fraction_ci95,contrast,metric,paired_seeds,seed_ids,differences_by_seed,mean_difference,std_difference,ci95,first_wins,ties,tanh_wins
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.010164190774042181, 0.10744435917114359, 0.06526806526806517, 0.015923566878980888, -0.044129235618597384, 0.014705882352941235, -0.04862745098039212, -0.026604068857590035, -0.002331002331002363, 0.02384737678855331, 0.04357976653696505, 0.06499608457321848, -0.02784222737819031, 0.01926040061633283, -0.05469953775038516, -0.030468749999999933, 0.032710280373831835, 0.018882769472856054, 0.06729264475743346, -0.0505050505050505]",0.009943403207157813,0.045704802447483525,"[-0.011447102780755962, 0.03133390919507159]",12,0,8
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.109375, 0.2265625, 0.21484375, 0.08984375, -0.109375, -0.01953125, -0.1484375, -0.06640625, -0.015625, -0.0234375, 0.12109375, 0.1796875, -0.046875, 0.09375, -0.09375, -0.0703125, 0.0859375, 0.078125, 0.21484375, -0.0859375]",0.03671875,0.11895190375556151,"[-0.01895245462845753, 0.09238995462845753]",10,0,10
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.6972498608920502, 0.5625844970259053, 0.6289229466563866, 0.6778584359869266, 0.6478670887750771, 0.6164495222942783, 0.520903996475182, 0.5929628705157263, 0.7304243187146245, 0.6901888961554029, 0.6395581730147303, 0.4950548618797682, 0.7162763657697909, 0.6203868206582953, 0.5871462287593613, 0.5351167144371571, 0.4552824310990081, 0.5915243142830608, 0.678127327575268, 0.6361936321533073]",0.6160039651560654,0.07467950866996213,"[0.5810528792343006, 0.6509550510778301]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.767244338989258, 9.72067928314209, 12.060689926147461, 9.255168974399567, 15.847412109375, 9.079230308532715, 8.94493293762207, 10.931105613708496, 11.759927749633789, 15.318443298339844, 9.62813663482666, 9.259082794189453, 7.781314849853516, 13.483948707580566, 9.957218170166016, 8.807286322116852, 7.661983489990234, 18.191967010498047, 12.403860092163086, 11.480937957763672]",11.01702852845192,2.8454377239182946,"[9.685322681092739, 12.348734375811102]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.033779135418057105, -0.009719952782499375, -0.012322660825886733, 0.01685318915824774, -0.007324003838842463, -0.00019734936976278927, -0.018604763263928348, 0.0017279828245249096, 0.03803954492420958, -0.027077601997363088, 0.016487951042630233, -0.014985531064899749, 0.015515104367382015, -0.02251080637010372, -0.023691103823301085, -0.03797565984397322, -0.0338164138221374, -0.02376033178244108, -0.010358228611038744, -0.013532404738362591]",-0.010051608761780151,0.0198408271885636,"[-0.019337401721279082, -0.0007658158022812184]",5,0,15
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.6950591772561285, 2.087105939280478, 1.1973703192166343, 1.5144318161299024, 2.0637389544540294, 1.4019801156024458, 0.14075907117395747, 1.0179734261863844, 2.187970240768138, 0.7278548389281023, 1.2965564551809488, 1.7554370961296066, 0.4648441034375832, 2.6936534971055797, 1.2019415443718091, 1.3315500375449298, 1.1501276626166543, 2.648176430678811, 1.2830494125501448, 0.59763821625197]",1.4228609177432119,0.6826644421533514,"[1.1033641240660939, 1.74235771142033]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14.395195960998535, 12.8321533203125, 9.081246376037598, 13.326786041259766, 30.265931129455566, 8.50179386138916, 5.170546531677246, 20.24193286895752, 16.138190269470215, 11.055974006652832, 17.8829984664917, 28.879734992980957, 3.350421905517578, 32.51909351348877, 13.446296691894531, 13.071269989013672, 11.930208206176758, 24.06954288482666, 12.271818161010742, 8.105144500732422]",15.326813983917237,8.121993927207383,"[11.525603817144171, 19.1280241506903]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.022212543554007036, 0.05611135276207052, -0.013478260869565273, 0.02125813449023861, -0.038494809688581266, -0.0030594405594405183, -0.0017271157167529916, -0.02752293577981646, 0.006938421509106618, 0.056430446194225714, -0.006116207951070263, 0.03131703131703123, -0.004304778303917289, 0.0326797385620915, 0.007365684575389997, -0.019582245430809386, 0.03826086956521735, -0.010385114668974516, 0.03695745595186939, -0.010421189752496729]",0.008721978987991163,0.026976417467955965,"[-0.0039033730205600796, 0.021347330996542405]",10,0,10
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0078125, 0.00390625, 0.00390625, 0.00390625, -0.00390625, 0.0, -0.00390625, 0.0, 0.00390625, 0.0, 0.0, -0.0078125, 0.00390625, 0.0, 0.0, -0.01171875, 0.0, 0.0, 0.0]",0.0,0.004390245991789191,"[-0.002054698371876493, 0.002054698371876493]",6,10,4
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.6697041439033071, 0.5558398844912855, 0.6282433183365491, 0.6958202517832651, 0.6417111731432884, 0.6115002041522025, 0.5485142491358491, 0.5886434914297064, 0.6836138592750548, 0.6971742712648972, 0.635317092237001, 0.501273362145853, 0.7264553282338895, 0.559882641244551, 0.5916486014051994, 0.5489248115943441, 0.4354322249292889, 0.5565688597510361, 0.6726338440108206, 0.6534129048823946]",0.6101157258674892,0.07405468335859285,"[0.5754570671929399, 0.6447743845420385]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.542890548706055, 10.201507568359375, 12.180336952209473, 8.642486572265625, 15.225597381591797, 9.18958854675293, 8.94493293762207, 11.252825736999512, 11.534034729003906, 15.859142303466797, 10.025885581970215, 9.188394546508789, 8.329532623291016, 13.489086151123047, 10.11861515045166, 9.048610746860504, 7.791321754455566, 18.4748477935791, 11.916016578674316, 11.263975143432617]",11.060981467366219,2.82925377657564,"[9.73684994051611, 12.385112994216326]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.030570437682690077, -0.01659086148298039, -0.012231630976229702, 0.015861893238257374, -0.00884543462517362, -0.0021757636151107373, -0.018239319642582186, 0.0025742898497257416, 0.044353454492354505, -0.02806094576178919, 0.010057760030467988, -0.013276361775948486, 0.012797408467054905, -0.02819056548359844, -0.02542016013560211, -0.029899018988951753, -0.032352195523453475, -0.025541187673748023, -0.01464650902922715, -0.010733449750644719]",-0.010556451803493478,0.019686958217259642,"[-0.019770231867721432, -0.001342671739265524]",5,0,15
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.5794415894563523, 1.7205065664445698, 1.0402187683535131, 1.566846898253107, 2.2029288013207515, 1.1925164262838828, 0.4503238368746607, 0.9143694529844018, 1.8116232572868785, 0.9710104806595776, 1.4811361916793975, 1.7745814992411462, 0.36604396517669535, 2.292709446491393, 1.0866098193383498, 1.1804379583376496, 0.9958494137896201, 2.6594301000648177, 1.2117413374134727, 0.39396631460485887]",1.3446146062027549,0.622648945032959,"[1.0532059297863223, 1.6360232826191874]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[16.080276489257812, 12.894392967224121, 8.587250709533691, 12.633031845092773, 31.750394821166992, 9.557390213012695, 5.243171691894531, 17.82808017730713, 13.000149726867676, 13.222928047180176, 15.927085876464844, 29.831937789916992, 3.5524444580078125, 28.84457778930664, 13.368019104003906, 10.969879150390625, 13.01331901550293, 26.57003402709961, 11.278310775756836, 9.456354141235352]",15.180451440811158,8.003583404184633,"[11.434659104684236, 18.92624377693808]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.00813802083333337, 0.115234375, 0.05045572916666674, -0.004720052083333259, -0.03515625, -0.0021158854166667407, -0.05061848958333326, -0.04280598958333337, -0.01285807291666663, 0.04801432291666663, 0.04541015625, 0.06868489583333337, -0.01416015625, 0.02848307291666663, -0.02897135416666663, -0.03499348958333326, 0.03255208333333326, 0.01025390625, 0.06168619791666663, -0.03304036458333326]",0.010473632812500012,0.04456931119949246,"[-0.01038544691299232, 0.031332712537992344]",10,0,10
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.02734375, 0.08203125, 0.11328125, -0.0029296875, -0.0302734375, -0.03125, -0.037109375, -0.048828125, -0.025390625, 0.005859375, 0.037109375, 0.1142578125, -0.0498046875, 0.0341796875, -0.0341796875, 0.001953125, 0.0673828125, 0.0302734375, 0.0556640625, -0.0068359375]",0.01513671875,0.0512598626143254,"[-0.008853635424514894, 0.039127072924514894]",11,0,9
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.6007612884194896, 0.5958019414216585, 0.6483123346134019, 0.7071577683339579, 0.6783127382711578, 0.6020141729544833, 0.5600054897347391, 0.621544031000813, 0.715993663135028, 0.7047804165632808, 0.6744501309956322, 0.5219431998810775, 0.7553924729294813, 0.5967545023173817, 0.6139267521106668, 0.564282205836117, 0.47128250294183116, 0.5990707877591576, 0.6939028460378894, 0.66824537966821]",0.6296967312462727,0.07113303248614081,"[0.5964054472705548, 0.6629880152219906]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.750316619873047, 9.782515525817871, 12.377599716186523, 9.404677391052246, 15.857694625854492, 9.100536346435547, 8.94493293762207, 11.671502113342285, 11.72950267791748, 15.694169998168945, 10.086796760559082, 9.158655166625977, 8.336054801940918, 13.454584121704102, 10.575923919677734, 8.929232597351074, 7.709114074707031, 18.321208953857422, 12.314455032348633, 11.148714065551758]",11.167409372329711,2.8364764749115365,"[9.839897518605191, 12.494921226054231]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.03278207664867561, -0.005924326100949506, -0.013132161071209847, 0.018706098585927422, -0.007739380380342942, 0.002524431847560793, -0.01779318319654355, 0.00417352335711918, 0.0401024557956855, -0.02926138346130569, 0.013773274669512725, -0.012869673703607476, 0.014813167504781566, -0.02195885307884604, -0.02247301317368333, -0.03458032483842621, -0.03146084011034167, -0.024308939570536703, -0.013313781880173736, -0.011053520897930103]",-0.00922792531759926,0.0197773100545394,"[-0.01848399134332048, 2.814070812195979e-05]",6,0,14
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.778954669588626, 2.0504597355569354, 1.0490921032559433, 1.667085713798726, 2.3151495440086642, 1.0865606326433062, 0.28383197260802184, 1.1921849435990821, 1.9134044053895671, 0.7680133761992352, 1.4732749997789991, 1.9148003425373332, 0.48323943097413036, 2.4002074946301293, 1.2188604183427874, 1.3683494690291793, 1.1961886033081948, 2.753938409511176, 1.2737002476036627, 0.5907486146534122]",1.3889022563508555,0.6719629530942056,"[1.0744139137235431, 1.703390598978168]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13.409524917602539, 13.363309860229492, 8.346306800842285, 12.630290031433105, 33.1941032409668, 8.297992706298828, 5.856013298034668, 18.93415069580078, 15.628202438354492, 12.365242958068848, 20.43455982208252, 29.12412452697754, 3.378384590148926, 32.65847969055176, 13.609424591064453, 12.524833679199219, 11.664627075195312, 27.226859092712402, 11.886137962341309, 9.301065444946289]",15.691681671142579,8.628777083601966,"[11.653289686246831, 19.73007365603833]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0009765625, 0.0775146484375, 0.01025390625, 0.0103759765625, -0.0244140625, 0.00537109375, -0.0316162109375, -0.0400390625, -0.0087890625, 0.0419921875, 0.0133056640625, 0.05322265625, -0.0045166015625, 0.03271484375, -0.03271484375, -0.0155029296875, 0.0186767578125, 0.00927734375, 0.0477294921875, 0.0]",0.00819091796875,0.030841361626730394,"[-0.0062432835861090125, 0.02262511952360901]",12,1,7
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0009765625, 0.009765625, 0.00390625, -0.0009765625, 0.00390625, -0.0029296875, -0.0068359375, -0.0048828125, -0.0048828125, -0.001953125, -0.0009765625, 0.005859375, -0.005859375, 0.0, -0.009765625, 0.0068359375, 0.0048828125, 0.0048828125, 0.0087890625, 0.0048828125]",0.00078125,0.0055387902070070175,"[-0.0018109836110065624, 0.0033734836110065622]",10,1,9
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.5975455373690663, 0.587574221583258, 0.6457640742716593, 0.713649512094924, 0.671433667474304, 0.6029889246388561, 0.5672278646163506, 0.616904948708459, 0.7016402968095563, 0.7030030896697761, 0.6632289217995687, 0.5178086463941259, 0.7584114176897367, 0.5739232497476631, 0.6086957788963308, 0.571562791315719, 0.45690099393819694, 0.5818260481773756, 0.6874167601397235, 0.6841299614407295]",0.625581835338769,0.0734249343495158,"[0.5912179082728952, 0.6599457624046428]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[9.080954551696777, 9.925893783569336, 12.38586711883545, 9.008390426635742, 15.685836791992188, 9.119077682495117, 8.94493293762207, 11.265249252319336, 11.842118263244629, 15.986038208007812, 10.325657844543457, 9.23720645904541, 8.209030151367188, 13.19421100616455, 10.53387451171875, 9.112472534179688, 7.840166091918945, 18.450925827026367, 12.60560131072998, 11.26887321472168]",11.201118898391723,2.841147963417469,"[9.871420720747011, 12.530817076036435]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.03247887453312459, -0.010711558269465127, -0.013679329827721465, 0.018422404092861555, -0.008781599092859249, 0.0007624273569882822, -0.018409075024371724, 0.005151164834438338, 0.044616229772062255, -0.029260124763856754, 0.010843304791000263, -0.011992896354247717, 0.013848248492717374, -0.024864430867728382, -0.02307210011005123, -0.030403895898550415, -0.030751263302447263, -0.025124698017495617, -0.013316566203149471, -0.008957343494098935]",-0.009407998820954994,0.01997155761246908,"[-0.01875497550219883, -6.102213971115669e-05]",6,0,14
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.8639093481789799, 1.8627615701598597, 1.0110787538730275, 1.631075132346277, 2.312620615304366, 1.0429745718851486, 0.4046007184771363, 1.0591334828029666, 1.742620543203834, 0.8408821786161136, 1.498366646418956, 1.9115380608516683, 0.46563653701575447, 2.2919099983431943, 1.1664179237463004, 1.31813538798222, 1.1140902099069083, 2.6683642103961533, 1.2294282323396457, 0.5938308602717197]",1.3514687491060116,0.6294145063323936,"[1.056893692533939, 1.6460438056780842]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,fixed_block_length_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13.119028091430664, 12.880461692810059, 9.045414924621582, 12.64431095123291, 33.71018028259277, 8.051961898803711, 5.573896408081055, 18.756643295288086, 15.218728065490723, 13.23239517211914, 18.249244689941406, 30.740814208984375, 3.572834014892578, 31.742826461791992, 13.319704055786133, 12.044469833374023, 12.656564712524414, 28.032691955566406, 12.330741882324219, 8.129021644592285]",15.652596712112427,8.752356424254337,"[11.556367815455722, 19.74882560876913]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,stress_fixed_block_length_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.017740885416666685, 0.031412760416666685, -0.00048828125, 0.02001953125, -0.013997395833333315, -0.00341796875, 0.019856770833333315, -0.009928385416666685, 0.0166015625, 0.016927083333333315, -0.00830078125, 0.00016276041666662966, 0.014811197916666685, -0.00048828125, -0.045084635416666685, -0.01839192708333337, 0.0, -0.00537109375, 0.02685546875, 0.002604166666666685]",0.0030761718749999973,0.018052772139259814,"[-0.005372785561956207, 0.0115251293119562]",10,1,9
paired_comparison,two_palindrome,,,,,,,,,stress_fixed_block_length_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,two_palindrome,,,,,,,,,stress_fixed_block_length_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.591354492159555, 0.5746083190668548, 0.6362457988319788, 0.716895580727302, 0.6640789934598287, 0.6004450075942698, 0.5666298990414951, 0.6075907243284139, 0.6767924200653246, 0.7090451054624994, 0.6452968411475257, 0.5082648139922485, 0.7518638144437888, 0.5416115119794312, 0.6020770570720502, 0.577778242587778, 0.44125298608866415, 0.5553015660308533, 0.6826952916120619, 0.6851907792280417]",0.6167509622459982,0.07673706930240676,"[0.5808369083061706, 0.6526650161858258]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,stress_fixed_block_length_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.824686050415039, 9.859451293945312, 12.250682830810547, 8.411786079406738, 15.19179916381836, 9.11188793182373, 8.94493293762207, 11.591151237487793, 11.941753387451172, 15.856801986694336, 10.50602912902832, 9.276422500610352, 8.463744163513184, 12.96368408203125, 9.518842697143555, 9.371045172214508, 7.946929931640625, 18.575138092041016, 12.622991561889648, 11.245047569274902]",11.123740389943123,2.827708763969193,"[9.80033195125093, 12.447148828635315]",20,0,0
paired_comparison,two_palindrome,,,,,,,,,stress_fixed_block_length_6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.0319296149312952, -0.017511754802299606, -0.012377392518839625, 0.017395347135570227, -0.007618433987338635, -0.0013517569936492002, -0.018236882241947305, 0.0045053773954718546, 0.048246355992740075, -0.026638376252489104, 0.008891250247524685, -0.013496104214873128, 0.012489338890774415, -0.028063716551898987, -0.025650995405403054, -0.02576689365955276, -0.032613674080708255, -0.025392977430127583, -0.013737632653057386, -0.009305070860346931]",-0.009908180346087276,0.020234163837586767,"[-0.019378060523901258, -0.00043830016827329545]",5,0,15
